Date,andrewsmartin (difference),danthelion (difference),dmohns (difference),Gr1f0n6x (difference),himikof (difference),honnix (difference),switzer (difference),Tarrasch (difference),tmattio (difference),yonromai (difference),TOTAL (difference),Repository,Commit SHA,Commit URL
01/26/2018 02:25:49,,,,,,,,,,,4600,spotify/styx,66aff6a7a8a177a03683e8613c66ce49d0b9dcb4,https://github.com/spotify/styx/commit/66aff6a7a8a177a03683e8613c66ce49d0b9dcb4
01/26/2018 02:32:20,,,,,,,,,,,4599,spotify/styx,a8e7a06df8cd137bc8c5c5bb2529a88e0fc65b96,https://github.com/spotify/styx/commit/a8e7a06df8cd137bc8c5c5bb2529a88e0fc65b96
01/26/2018 02:34:16,,,,,,,,,,,4598,spotify/styx,7b9a8e3e23b798906e92cd63741f799cfd7af468,https://github.com/spotify/styx/commit/7b9a8e3e23b798906e92cd63741f799cfd7af468
01/26/2018 02:44:06,,,,,,,,,,,4598,spotify/styx,83d38b56abbbb821bc404a42c9e5cd7bd26b1687,https://github.com/spotify/styx/commit/83d38b56abbbb821bc404a42c9e5cd7bd26b1687
01/26/2018 12:41:45,,,,,,666,,,,,4632,spotify/styx,dae18e94a87411aa1e8da9c10391186488ba8b8f,https://github.com/spotify/styx/commit/dae18e94a87411aa1e8da9c10391186488ba8b8f
01/26/2018 14:46:25,,,,,,,,,,,4632,spotify/styx,3f267398933b2b65d85a6968113e1b16aa2551b1,https://github.com/spotify/styx/commit/3f267398933b2b65d85a6968113e1b16aa2551b1
01/26/2018 14:46:25,,,,,,,,,,,4632,spotify/styx,955b3f2c48bd6fb54a8bdbcccbf6b5834ee3ac75,https://github.com/spotify/styx/commit/955b3f2c48bd6fb54a8bdbcccbf6b5834ee3ac75
01/29/2018 07:39:31,,,,,,,,,,,4632,spotify/styx,c5a9aef5eefac0934e03ee12f48995eb4d2d8b2a,https://github.com/spotify/styx/commit/c5a9aef5eefac0934e03ee12f48995eb4d2d8b2a
01/29/2018 08:49:04,,,,,,,,,,,4667,spotify/styx,a82e2abfbec8f23e89a2dfe9343b8eb69507cc99,https://github.com/spotify/styx/commit/a82e2abfbec8f23e89a2dfe9343b8eb69507cc99
01/29/2018 09:10:44,,,,,,,,,,,5094,spotify/styx,6bfbc67b9b48c7a2f1682ae2ae31c29dadcf4437,https://github.com/spotify/styx/commit/6bfbc67b9b48c7a2f1682ae2ae31c29dadcf4437
01/30/2018 08:02:22,,,,,,,,,,,5094,spotify/styx,fd5fcc5ccc86a2caa11228ffcf7c2d436995f0cf,https://github.com/spotify/styx/commit/fd5fcc5ccc86a2caa11228ffcf7c2d436995f0cf
01/30/2018 08:02:22,,,,,,,,,,,5094,spotify/styx,9bfd1799ab8b6cea74e9df652c0c91771ec3699d,https://github.com/spotify/styx/commit/9bfd1799ab8b6cea74e9df652c0c91771ec3699d
01/30/2018 12:23:38,,,,,,,,,,,5094,spotify/styx,b0c687f44e316be4fff3993bc3e923848aee427c,https://github.com/spotify/styx/commit/b0c687f44e316be4fff3993bc3e923848aee427c
01/30/2018 13:27:45,,,,,,,,,,,5122,spotify/styx,0411c7e2bd7ed36989d74411c272b34254ee43fa,https://github.com/spotify/styx/commit/0411c7e2bd7ed36989d74411c272b34254ee43fa
01/30/2018 13:56:28,,,,,,,,,,,5109,spotify/styx,0d5dbfd6d5e72ac74601e4a1f9281b2eebe21934,https://github.com/spotify/styx/commit/0d5dbfd6d5e72ac74601e4a1f9281b2eebe21934
01/30/2018 14:21:55,,,,,,,,,,,5127,spotify/styx,149969bae7875b54eba315d747036380bf17b05f,https://github.com/spotify/styx/commit/149969bae7875b54eba315d747036380bf17b05f
01/30/2018 15:08:59,,,,,,,,,,,5179,spotify/styx,c803dd88dcd923d2f21aee86e4526242fe9d940b,https://github.com/spotify/styx/commit/c803dd88dcd923d2f21aee86e4526242fe9d940b
01/30/2018 15:21:57,,,,,,,,,,,5801,spotify/styx,35887d4945679f94ccff96a37499fa17804222d2,https://github.com/spotify/styx/commit/35887d4945679f94ccff96a37499fa17804222d2
01/30/2018 20:43:10,,,,,,,,,,,5807,spotify/luigi,398eab87a8ba73e725d60cbc9eb9110376b4feab,https://github.com/spotify/luigi/commit/398eab87a8ba73e725d60cbc9eb9110376b4feab
01/31/2018 08:56:58,,,,,,,,,,,5807,spotify/styx,0f7a64eb9acf5bcf788ea82f11442e20b8fe0949,https://github.com/spotify/styx/commit/0f7a64eb9acf5bcf788ea82f11442e20b8fe0949
01/31/2018 08:56:58,,,,,,,,,,,5807,spotify/styx,43064ae0d693bbe9509d5e1f26404470c51d06d4,https://github.com/spotify/styx/commit/43064ae0d693bbe9509d5e1f26404470c51d06d4
01/31/2018 10:42:07,,,,,,701,,,,,5842,spotify/styx,681a262401cbc6aa086866191d09ea7d503f803f,https://github.com/spotify/styx/commit/681a262401cbc6aa086866191d09ea7d503f803f
01/31/2018 17:59:12,,,,,,,,,,,5846,spotify/luigi,7cbf2d3a9c8d3cd751d53c06cc56d30b77eadd95,https://github.com/spotify/luigi/commit/7cbf2d3a9c8d3cd751d53c06cc56d30b77eadd95
02/02/2018 11:49:49,,,,,,,,,,,5961,spotify/styx,c74d5eb7531889156754abbf5d127fe7d0cf5e27,https://github.com/spotify/styx/commit/c74d5eb7531889156754abbf5d127fe7d0cf5e27
02/02/2018 11:49:49,,,,,,,,,,,6076,spotify/styx,f6ae45775bd1bc830a40452f0fad02a80b8961b3,https://github.com/spotify/styx/commit/f6ae45775bd1bc830a40452f0fad02a80b8961b3
02/02/2018 15:24:37,,,,,,,,,,,6276,spotify/styx,5d3db7e080da9a621202a2c4428b5368833becdb,https://github.com/spotify/styx/commit/5d3db7e080da9a621202a2c4428b5368833becdb
02/02/2018 15:24:37,,,,,,,,,,,6476,spotify/styx,3a404a902169591800f91d26b4e15df973083871,https://github.com/spotify/styx/commit/3a404a902169591800f91d26b4e15df973083871
02/05/2018 10:43:37,,,,,,,,,,,6483,spotify/styx,c6ebbaf412b00824d3cebc9f610302435260674e,https://github.com/spotify/styx/commit/c6ebbaf412b00824d3cebc9f610302435260674e
02/05/2018 10:43:37,,,,,,,,,,,6490,spotify/styx,ed1d20b33c33acf0b53d6550f65dc4d4b412b311,https://github.com/spotify/styx/commit/ed1d20b33c33acf0b53d6550f65dc4d4b412b311
02/05/2018 10:45:14,,,,,,,,,,,6524,spotify/styx,c708b63cf994c708dd6f471ae1ee1f024435e822,https://github.com/spotify/styx/commit/c708b63cf994c708dd6f471ae1ee1f024435e822
02/05/2018 12:43:51,,,,,,701,,,,,6524,spotify/styx,2895747b5299235321896fae49ab7a8d1c4423e6,https://github.com/spotify/styx/commit/2895747b5299235321896fae49ab7a8d1c4423e6
02/05/2018 12:45:31,,,,,,701,,,,,6524,spotify/styx,d2e96ad3dc464af9469d3f00f26d4b173c8a7556,https://github.com/spotify/styx/commit/d2e96ad3dc464af9469d3f00f26d4b173c8a7556
02/05/2018 13:09:25,,,,,,,,,,,6526,spotify/styx,b54e8d1992d16cf316f6959672c563db2f1fb07a,https://github.com/spotify/styx/commit/b54e8d1992d16cf316f6959672c563db2f1fb07a
02/05/2018 13:09:25,,,,,,,,,,,6528,spotify/styx,ff1bf8ff642662eb508e01c61cceb3e6bf20016a,https://github.com/spotify/styx/commit/ff1bf8ff642662eb508e01c61cceb3e6bf20016a
02/05/2018 14:17:56,,,,,,,,,,,6686,spotify/styx,1816f46d93a80f98944a381ddf14b651edd81a3c,https://github.com/spotify/styx/commit/1816f46d93a80f98944a381ddf14b651edd81a3c
02/05/2018 14:17:56,,,,,,,,,,,6844,spotify/styx,a92e291ae993bd5784b1b6cdf86ae7fa36470161,https://github.com/spotify/styx/commit/a92e291ae993bd5784b1b6cdf86ae7fa36470161
02/05/2018 15:39:40,,,,,,,,,,,6878,spotify/styx,735b773c1a7cd54b2340c2d0982d23a3a6a36cb2,https://github.com/spotify/styx/commit/735b773c1a7cd54b2340c2d0982d23a3a6a36cb2
02/05/2018 15:39:40,,,,,,,,,,,6912,spotify/styx,ad15e13b1a248331b6e404dd802521d58d884b3e,https://github.com/spotify/styx/commit/ad15e13b1a248331b6e404dd802521d58d884b3e
02/05/2018 20:16:04,,,,,,706,,,,,6917,spotify/styx,bc86605375c925f4c60e7d27f286bd22e5589b58,https://github.com/spotify/styx/commit/bc86605375c925f4c60e7d27f286bd22e5589b58
02/07/2018 13:13:17,,,,,,,,,,,6917,spotify/styx,c973330468894f33f585ec29438d15889193a953,https://github.com/spotify/styx/commit/c973330468894f33f585ec29438d15889193a953
02/07/2018 22:20:40,,,,,,706,,,,,6917,spotify/styx,a577f3f412137454002ec49b34eeb74782b8e29c,https://github.com/spotify/styx/commit/a577f3f412137454002ec49b34eeb74782b8e29c
02/08/2018 08:02:56,,,,,,706,,,,,6917,spotify/styx,0e55a6bbdef99060b487daadee060d47a65f29f7,https://github.com/spotify/styx/commit/0e55a6bbdef99060b487daadee060d47a65f29f7
02/08/2018 09:19:21,,,,,,,,,,,6917,spotify/styx,dbeaf13afb1f0adcbd83e964315b91e06c5784fe,https://github.com/spotify/styx/commit/dbeaf13afb1f0adcbd83e964315b91e06c5784fe
02/08/2018 09:26:07,,,,,,,,,,,6917,spotify/styx,f614a727e5e57acf8fc9e0314f30b2bc61e3b4bc,https://github.com/spotify/styx/commit/f614a727e5e57acf8fc9e0314f30b2bc61e3b4bc
02/08/2018 09:26:07,,,,,,,,,,,6917,spotify/styx,a44667cc2d6aab1aab2757746027dcf385d29351,https://github.com/spotify/styx/commit/a44667cc2d6aab1aab2757746027dcf385d29351
02/08/2018 10:03:05,,,,,,,,,,,6910,spotify/styx,8cd927506f47110a9ed51df5c3839a5a3e6d2fff,https://github.com/spotify/styx/commit/8cd927506f47110a9ed51df5c3839a5a3e6d2fff
02/08/2018 10:03:05,,,,,,,,,,,6903,spotify/styx,523e469104209669d72f76bf768a91237186b5dc,https://github.com/spotify/styx/commit/523e469104209669d72f76bf768a91237186b5dc
02/08/2018 10:07:46,,,,,,,,,,,6860,spotify/styx,5c45e6332a8928bb9c6cc97693e31b95a291c988,https://github.com/spotify/styx/commit/5c45e6332a8928bb9c6cc97693e31b95a291c988
02/08/2018 10:07:46,,,,,,,,,,,6817,spotify/styx,78ba4fe2d10fee94e485499b4f1484057d25b0ed,https://github.com/spotify/styx/commit/78ba4fe2d10fee94e485499b4f1484057d25b0ed
02/08/2018 13:28:30,,,,,,,,,,,6857,spotify/styx,fecb6a2efd75a15c09dcb4503de88d2145b8b12b,https://github.com/spotify/styx/commit/fecb6a2efd75a15c09dcb4503de88d2145b8b12b
02/08/2018 13:28:30,,,,,,,,,,,6897,spotify/styx,cb28c4139d3fba329cd3e46e0c144f772fa2360b,https://github.com/spotify/styx/commit/cb28c4139d3fba329cd3e46e0c144f772fa2360b
02/08/2018 16:06:44,,,,,,,,,,,6504,spotify/styx,030eba8e0c6c4db032442fa798ff58362352ff24,https://github.com/spotify/styx/commit/030eba8e0c6c4db032442fa798ff58362352ff24
02/09/2018 15:53:56,,,,,,,,,,,6494,spotify/styx,e57a29d0ef5e8cfe7ba3b941eaf5fc56b49f2bf9,https://github.com/spotify/styx/commit/e57a29d0ef5e8cfe7ba3b941eaf5fc56b49f2bf9
02/12/2018 12:27:54,,,,,,,,,,,6499,spotify/styx,a288f86fe93947860e9a2d394c226e93ffda1af2,https://github.com/spotify/styx/commit/a288f86fe93947860e9a2d394c226e93ffda1af2
02/12/2018 12:27:54,,,,,,,,,,,6504,spotify/styx,14a435ab56b25837d0c5273e37d389d558faa7c3,https://github.com/spotify/styx/commit/14a435ab56b25837d0c5273e37d389d558faa7c3
02/12/2018 12:28:39,,,,,,,,,,,6505,spotify/styx,04a8740bce55e1c1174850bde53626d826a1516c,https://github.com/spotify/styx/commit/04a8740bce55e1c1174850bde53626d826a1516c
02/12/2018 12:28:39,,,,,,,,,,,6506,spotify/styx,b418914bc14658b907ccd6691be1539d6d7e04b6,https://github.com/spotify/styx/commit/b418914bc14658b907ccd6691be1539d6d7e04b6
02/12/2018 12:28:55,,,,,,,,,,,6504,spotify/styx,27884956459b0b1c90aa1d52c58036c5a2a1e3c2,https://github.com/spotify/styx/commit/27884956459b0b1c90aa1d52c58036c5a2a1e3c2
02/12/2018 12:28:55,,,,,,,,,,,6502,spotify/styx,06c7adeaaca288eb50481da7f96d23a8db87d8d1,https://github.com/spotify/styx/commit/06c7adeaaca288eb50481da7f96d23a8db87d8d1
02/12/2018 15:27:04,,,,,,,,,,,6507,spotify/styx,8570417488077b7636f6d9d4c5b73f0b8b451938,https://github.com/spotify/styx/commit/8570417488077b7636f6d9d4c5b73f0b8b451938
02/13/2018 12:46:11,,,,,,,,,,,6507,spotify/styx,051c1543097013486d1220feabad51f380bef929,https://github.com/spotify/styx/commit/051c1543097013486d1220feabad51f380bef929
02/14/2018 18:25:53,,,,,,728,,,,,6529,spotify/styx,3acf0c7a42c3e29d0d4471ee4d5eb382b7c4cebe,https://github.com/spotify/styx/commit/3acf0c7a42c3e29d0d4471ee4d5eb382b7c4cebe
02/14/2018 21:53:01,,,,,,807,,,,,6608,spotify/styx,f256bd39af4584e3df77aab1239507d2dd0f1c92,https://github.com/spotify/styx/commit/f256bd39af4584e3df77aab1239507d2dd0f1c92
02/15/2018 09:38:45,,,,,,807,,,,,6608,spotify/styx,c39ec638a0c13578d86d4e1aa28ad5683296470e,https://github.com/spotify/styx/commit/c39ec638a0c13578d86d4e1aa28ad5683296470e
02/15/2018 09:44:11,,,,,,,,,,,6687,spotify/styx,fbe7eda88c8f2c7ef9ee02317033ce0a24c0e4c1,https://github.com/spotify/styx/commit/fbe7eda88c8f2c7ef9ee02317033ce0a24c0e4c1
02/15/2018 10:12:16,,,,,,,,,,,6671,spotify/styx,55ad1ed6694206f5f3e02b09fb9be3cbaf80a2e7,https://github.com/spotify/styx/commit/55ad1ed6694206f5f3e02b09fb9be3cbaf80a2e7
02/15/2018 10:17:43,,,,,,,,,,,6671,spotify/styx,257ff97fe4436d6663ca91eecb24d7a38fc6642b,https://github.com/spotify/styx/commit/257ff97fe4436d6663ca91eecb24d7a38fc6642b
02/15/2018 10:17:43,,,,,,,,,,,6671,spotify/styx,00c7f0e9f2104198369e4bef797b45e15c80c700,https://github.com/spotify/styx/commit/00c7f0e9f2104198369e4bef797b45e15c80c700
02/15/2018 10:28:47,,,,,,,,,,,6671,spotify/styx,ccca31929422831d1ed175efe395789cf9742c5f,https://github.com/spotify/styx/commit/ccca31929422831d1ed175efe395789cf9742c5f
02/15/2018 10:28:47,,,,,,,,,,,6671,spotify/styx,cd22ec565e97c8d2db326ec4a0b6594650c97944,https://github.com/spotify/styx/commit/cd22ec565e97c8d2db326ec4a0b6594650c97944
02/15/2018 13:29:41,,,,,,,,,,,6669,spotify/styx,e8f3e84e58106dcc36a729701e823e62d343f559,https://github.com/spotify/styx/commit/e8f3e84e58106dcc36a729701e823e62d343f559
02/15/2018 13:58:35,,,,,,,,,,,6667,spotify/styx,72cb917df51bc219cbc01af694d80fb13fa787fe,https://github.com/spotify/styx/commit/72cb917df51bc219cbc01af694d80fb13fa787fe
02/15/2018 14:12:00,,,,,,,,,,,6667,spotify/styx,bcc8c7218b52aa15b5ebd4908e744fac9c77b05c,https://github.com/spotify/styx/commit/bcc8c7218b52aa15b5ebd4908e744fac9c77b05c
02/15/2018 14:12:00,,,,,,,,,,,6667,spotify/styx,ff2fbb3c732ab4c3098ad69d07e1cdb5d52aacfc,https://github.com/spotify/styx/commit/ff2fbb3c732ab4c3098ad69d07e1cdb5d52aacfc
02/15/2018 15:49:24,,,,,,,,,,,6670,spotify/styx,91fa39be1ee54050162f8a09db77592b83acd2de,https://github.com/spotify/styx/commit/91fa39be1ee54050162f8a09db77592b83acd2de
02/15/2018 16:04:12,,,,,,,,,,,6673,spotify/styx,8681e16c56c8af0218121a0d93e6b303b9d45fa6,https://github.com/spotify/styx/commit/8681e16c56c8af0218121a0d93e6b303b9d45fa6
02/15/2018 16:07:04,,,,,,,,,,,6673,spotify/styx,2f3e985e8498409258d89235fc6f6db15b26a07f,https://github.com/spotify/styx/commit/2f3e985e8498409258d89235fc6f6db15b26a07f
02/15/2018 16:07:04,,,,,,,,,,,6673,spotify/styx,88e3abf2220aa1059e924c2efb9b7f94aebce862,https://github.com/spotify/styx/commit/88e3abf2220aa1059e924c2efb9b7f94aebce862
02/15/2018 21:43:51,,,,,,,,,,,6673,spotify/luigi,636a0203f650688c4ce249a994c1d6169e5a16af,https://github.com/spotify/luigi/commit/636a0203f650688c4ce249a994c1d6169e5a16af
02/15/2018 22:18:19,,,,,,807,,,,,6673,spotify/styx,3eab065e91e1c7409b878b70b5b03c6d481342ee,https://github.com/spotify/styx/commit/3eab065e91e1c7409b878b70b5b03c6d481342ee
02/16/2018 10:19:56,,,,,,,,,,,6643,spotify/styx,81c8075a7f55b2a1744e2c1c1bed1570cffd6e0a,https://github.com/spotify/styx/commit/81c8075a7f55b2a1744e2c1c1bed1570cffd6e0a
02/16/2018 10:19:56,,,,,,,,,,,6613,spotify/styx,e71565390ca346f9cc6350e8aed04f6edcbd085e,https://github.com/spotify/styx/commit/e71565390ca346f9cc6350e8aed04f6edcbd085e
02/16/2018 15:27:41,,,,,,,,,,,6613,spotify/styx,8ae50bd56c8f7cb5de4af5d7a20cb7858b9b0a32,https://github.com/spotify/styx/commit/8ae50bd56c8f7cb5de4af5d7a20cb7858b9b0a32
02/16/2018 15:56:47,,,,,,,,,,,6613,spotify/styx,2fb59aebdc8102ca29292cc661ae08aac1e1f3f3,https://github.com/spotify/styx/commit/2fb59aebdc8102ca29292cc661ae08aac1e1f3f3
02/16/2018 15:59:41,,,,,,,,,,,6613,spotify/styx,0a476eea55f26e726f4f4deee53fbec7b191e196,https://github.com/spotify/styx/commit/0a476eea55f26e726f4f4deee53fbec7b191e196
02/16/2018 15:59:42,,,,,,,,,,,6613,spotify/styx,d5159bb28b7ced11a6f38ee15d339cb370c23914,https://github.com/spotify/styx/commit/d5159bb28b7ced11a6f38ee15d339cb370c23914
02/16/2018 19:39:47,,,,,,,,,,,6670,spotify/luigi,e0b4b3fdf9565639fd932d4f7484b570f5b43979,https://github.com/spotify/luigi/commit/e0b4b3fdf9565639fd932d4f7484b570f5b43979
02/16/2018 19:42:14,,,,,,,,,,,7037,spotify/luigi,ffa51b50103a3adaf3c4d0569fdb037a7ba01e8e,https://github.com/spotify/luigi/commit/ffa51b50103a3adaf3c4d0569fdb037a7ba01e8e
02/16/2018 19:45:10,,,116,,,,,,,,7153,spotify/luigi,8501e5dbb8d3040453a89bb0d3562526086d51e5,https://github.com/spotify/luigi/commit/8501e5dbb8d3040453a89bb0d3562526086d51e5
02/16/2018 20:23:21,,,,,,,,,,105,7164,spotify/luigi,42b5207bc45188af35be49259f1260baebc00b72,https://github.com/spotify/luigi/commit/42b5207bc45188af35be49259f1260baebc00b72
02/16/2018 21:19:30,,,,,,,,,,,7163,spotify/styx,c9b074d1ec08c293112a113b1f11ef02a4f272b1,https://github.com/spotify/styx/commit/c9b074d1ec08c293112a113b1f11ef02a4f272b1
02/19/2018 10:17:00,,,,,,,,,,,7163,spotify/styx,37056afc2d230f51f9defbb4581c0823ace5f1b6,https://github.com/spotify/styx/commit/37056afc2d230f51f9defbb4581c0823ace5f1b6
02/19/2018 10:32:34,,,,,,,,,,,7166,spotify/styx,b49600c8252bc54d4768dbeaed4b8378ed613f77,https://github.com/spotify/styx/commit/b49600c8252bc54d4768dbeaed4b8378ed613f77
02/19/2018 13:04:24,,,,,,,,,,,7165,spotify/styx,1ef986cf22a6ba3d30840a1a09e59447a395e745,https://github.com/spotify/styx/commit/1ef986cf22a6ba3d30840a1a09e59447a395e745
02/19/2018 13:23:36,,,,,,,,,,,7164,spotify/styx,b22ae16d1fce6f93fab90eb3a32d16cc0dd42f61,https://github.com/spotify/styx/commit/b22ae16d1fce6f93fab90eb3a32d16cc0dd42f61
02/19/2018 13:49:11,,,,,,,,,,,7166,spotify/styx,1e09f3735d6ce552148b18b26625bbbeaeed70ac,https://github.com/spotify/styx/commit/1e09f3735d6ce552148b18b26625bbbeaeed70ac
02/19/2018 13:53:52,,,,,,,,,,,7166,spotify/styx,168653f0ab0586c67b5bbcc75c951cc30155f1b4,https://github.com/spotify/styx/commit/168653f0ab0586c67b5bbcc75c951cc30155f1b4
02/19/2018 13:53:52,,,,,,,,,,,7166,spotify/styx,d64c75b62ab48039c7eae0ecb98f809a13f67c21,https://github.com/spotify/styx/commit/d64c75b62ab48039c7eae0ecb98f809a13f67c21
02/19/2018 16:50:04,,,,,,,,,,109,7170,spotify/luigi,318b0e63aef6461c3b855559d4f508fbf3c4b880,https://github.com/spotify/luigi/commit/318b0e63aef6461c3b855559d4f508fbf3c4b880
02/19/2018 16:51:36,,,,,,,,,,,6765,spotify/styx,28a8afbe490c5e13f51b23356a599ec8ea3c3f08,https://github.com/spotify/styx/commit/28a8afbe490c5e13f51b23356a599ec8ea3c3f08
02/19/2018 18:47:45,,,,,,,,,,113,6769,spotify/luigi,aa783fd4dc216affef658498ef6549059aee1425,https://github.com/spotify/luigi/commit/aa783fd4dc216affef658498ef6549059aee1425
02/20/2018 08:22:47,,,,,,804,,,,,6766,spotify/styx,269bc288ac4b9d730815c7211bb7ce9b547e810a,https://github.com/spotify/styx/commit/269bc288ac4b9d730815c7211bb7ce9b547e810a
02/20/2018 08:29:51,,,,,,,,,,,6765,spotify/styx,1a1493f11b849ebcbeb07b3f9a963737d8a4b8bb,https://github.com/spotify/styx/commit/1a1493f11b849ebcbeb07b3f9a963737d8a4b8bb
02/20/2018 08:51:26,,,,,,,,,,,6783,spotify/styx,64f6cb726a358229b1a3beca6457747832830c7e,https://github.com/spotify/styx/commit/64f6cb726a358229b1a3beca6457747832830c7e
02/20/2018 08:57:25,,,,,,,,,,,6783,spotify/styx,dcf7b572700b172382807d14c2577d3e2c8d391b,https://github.com/spotify/styx/commit/dcf7b572700b172382807d14c2577d3e2c8d391b
02/20/2018 08:57:25,,,,,,,,,,,6783,spotify/styx,14519e65c775dae1335571cf6aa7b356dbc2e85a,https://github.com/spotify/styx/commit/14519e65c775dae1335571cf6aa7b356dbc2e85a
02/20/2018 13:39:57,,,,,,,,,,,7188,spotify/styx,2df40162bcc0a5527dcad70777d302d038148ce9,https://github.com/spotify/styx/commit/2df40162bcc0a5527dcad70777d302d038148ce9
02/20/2018 13:45:18,,,,,,,,,,,7593,spotify/styx,4d7142173ca266515bc2a87cf3c6d9cf75bfd1f9,https://github.com/spotify/styx/commit/4d7142173ca266515bc2a87cf3c6d9cf75bfd1f9
02/20/2018 13:48:00,,,,,,,,,,,7595,spotify/styx,1f262d67fcccf4808914fa64009e1e66456e78c7,https://github.com/spotify/styx/commit/1f262d67fcccf4808914fa64009e1e66456e78c7
02/20/2018 13:48:45,,,,,,,,,,,7597,spotify/styx,5ed93a77dc4d2513dccf3f459a43d9bad9aae7d5,https://github.com/spotify/styx/commit/5ed93a77dc4d2513dccf3f459a43d9bad9aae7d5
02/20/2018 13:52:10,,,,,,,,,,,7597,spotify/styx,724cf4e8b937ccc672e3843d087a8540233c2dbc,https://github.com/spotify/styx/commit/724cf4e8b937ccc672e3843d087a8540233c2dbc
02/20/2018 13:52:10,,,,,,,,,,,7597,spotify/styx,1940087cd0fa8e5d8793c7cdab6a47e00943620c,https://github.com/spotify/styx/commit/1940087cd0fa8e5d8793c7cdab6a47e00943620c
02/20/2018 14:18:28,,,,,,817,,,,,7610,spotify/styx,17ab9a8587b2b370c1143946982a4522400e27e3,https://github.com/spotify/styx/commit/17ab9a8587b2b370c1143946982a4522400e27e3
02/21/2018 09:45:00,,,,,,,,,,,7614,spotify/styx,66d4c5c063d1d7201250c977890a1b52e54c7c01,https://github.com/spotify/styx/commit/66d4c5c063d1d7201250c977890a1b52e54c7c01
02/21/2018 09:45:00,,,,,,,,,,,7618,spotify/styx,ad56d45f66aec1a73d4be2907600b9d40d5a1fc2,https://github.com/spotify/styx/commit/ad56d45f66aec1a73d4be2907600b9d40d5a1fc2
02/21/2018 09:59:13,,,,,,,,,,,7616,spotify/styx,ad56ea59913052a4eb5a940779b9c040bfbc8b65,https://github.com/spotify/styx/commit/ad56ea59913052a4eb5a940779b9c040bfbc8b65
02/21/2018 09:59:13,,,,,,,,,,,7614,spotify/styx,6f6ac5d8003fe4e20430b9d50958469025b5f377,https://github.com/spotify/styx/commit/6f6ac5d8003fe4e20430b9d50958469025b5f377
02/21/2018 10:48:11,,,,,,,,,,,7656,spotify/styx,63f3f71db4b0b7a38e9aa05d31210e5cb14be89b,https://github.com/spotify/styx/commit/63f3f71db4b0b7a38e9aa05d31210e5cb14be89b
02/21/2018 14:36:36,,,,,,852,,,,,7691,spotify/styx,38af5264af69040f7790dc8e898b75ca67e16ae9,https://github.com/spotify/styx/commit/38af5264af69040f7790dc8e898b75ca67e16ae9
02/21/2018 17:44:48,,,,,,877,,,,,7716,spotify/styx,e3878553db20286f66836e2d4cb04aed64192b28,https://github.com/spotify/styx/commit/e3878553db20286f66836e2d4cb04aed64192b28
02/21/2018 20:34:50,,,,,,1017,,,,,7856,spotify/styx,045b4827a8be26e92573e2a303c7047bb791d2cc,https://github.com/spotify/styx/commit/045b4827a8be26e92573e2a303c7047bb791d2cc
02/21/2018 22:52:40,,,,,,1090,,,,,7929,spotify/styx,9ff8f005d34fb7c48473e58588581ebff9540b6f,https://github.com/spotify/styx/commit/9ff8f005d34fb7c48473e58588581ebff9540b6f
02/21/2018 23:24:49,,,,,,1130,,,,,7969,spotify/styx,547280d3005492796d2b5f2461d8277b1c634bf6,https://github.com/spotify/styx/commit/547280d3005492796d2b5f2461d8277b1c634bf6
02/22/2018 00:31:27,,,,,,,,,,218,8074,spotify/luigi,1fa93babeaff0e4807627c7d0196210e95630252,https://github.com/spotify/luigi/commit/1fa93babeaff0e4807627c7d0196210e95630252
02/22/2018 13:41:41,,,,,,1143,,,,,8087,spotify/styx,a81b75c65b8dba41444f254b6f5a3dc596e6c45f,https://github.com/spotify/styx/commit/a81b75c65b8dba41444f254b6f5a3dc596e6c45f
02/22/2018 14:38:32,,,,,,,,,,,8163,spotify/styx,ca1e5d8b2ac4872b2d365a25534a55c47053b7cd,https://github.com/spotify/styx/commit/ca1e5d8b2ac4872b2d365a25534a55c47053b7cd
02/22/2018 15:00:23,,,,,,,,,,,8162,spotify/styx,9c49922e758d362b3f1a6b096ddd7eb788fac90d,https://github.com/spotify/styx/commit/9c49922e758d362b3f1a6b096ddd7eb788fac90d
02/22/2018 15:13:25,,,,,,,,,,,8161,spotify/styx,03df460905b711ef4086d9a9712aa43495498f7b,https://github.com/spotify/styx/commit/03df460905b711ef4086d9a9712aa43495498f7b
02/22/2018 22:56:11,,,,,,1149,,,,,8167,spotify/styx,52c1bb1d3d846a3cfac7b32185b11be194a868da,https://github.com/spotify/styx/commit/52c1bb1d3d846a3cfac7b32185b11be194a868da
02/23/2018 09:17:53,,,,,,1169,,,,,8187,spotify/styx,c3a30f7243881c2ff3aaa35bc37584e010f6b925,https://github.com/spotify/styx/commit/c3a30f7243881c2ff3aaa35bc37584e010f6b925
02/23/2018 10:18:44,,,,,,1232,,,,,8250,spotify/styx,7a2b4e8ce755f42782ea056dd4733342eed3777f,https://github.com/spotify/styx/commit/7a2b4e8ce755f42782ea056dd4733342eed3777f
02/23/2018 10:20:47,,,,,,1232,,,,,8250,spotify/styx,ad076421b8fa0ed93f8a08c34734791daf7e2a2c,https://github.com/spotify/styx/commit/ad076421b8fa0ed93f8a08c34734791daf7e2a2c
02/23/2018 12:01:40,,,,,,1237,,,,,8255,spotify/styx,4df59b96efefd1e6367bb68d1cc2f1f742fdd435,https://github.com/spotify/styx/commit/4df59b96efefd1e6367bb68d1cc2f1f742fdd435
